General Attribute,Matched Medical Attributes,Accuracy,Label
mitral,Structure Of Annulus Fibrosus Of Mitral Orifice; Plastic Repair Of Mitral Valve; Mitral Valve Stenosis; Mitral Valve Disorder Calcification; Mitral Valve Prostheses; Mitral Annulus Calcification; Mva Mitral Valve Annuloplasty,0.9916181564331055,medical
hepatocellular,History Of Hepatocellular Carcinoma,0.9916340708732605,medical
inferior,Postero Inferior; Inferior Right; Inferior Left; Set Of Inferior Tributary Of Tracheobronchial Lymph Nodes; Inferior Margin; Inferior Part Of Chest Wall; Inferior Vena Cava Filters; Structure Of Inferior Portion Of Duodenum; Inferior Vena Cava Structure; Inferior Mesenteric Artery Occlusion; Structure Of Inferior Wall Of Orbit; Structure Of Inferior Horn Of Lateral Ventricle; Left Inferior Frontal Gyrus; Thrombosis Of Inferior Vena Cava; Inferior Vena Caval; Inferior Posterolateral; Superior Mesenteric Artery And Inferior Mesenteric Artery; Inferior Pole,0.9916476607322693,medical
tissue,Tissue Of Frontal Lobe Of Brain; Samples Tissue Tumor; Infiltration Into Tissue; Fibrous Tissue Formation; Subcutaneous Connective Tissue; Unilocular Adipose Tissue; Mass Of Soft Tissue; Tissue Of Parietal Lobe Of Brain; Soft Tissue Swelling; Tissue Of Occipital Lobe Of Brain; Tissue Speciman; Bone And Soft Tissue; Tissue Of Temporal Lobe Of Brain; Sti Soft Tissue Injury; Structure Of Mesenteric Adipose Tissue; Cardiac Tissue; Structure Of Bone Marrow Fatty Tissue; Tissue Diagnosis; Tissue Of Cerebellum; Tissue Type Plasminogen Activator; Tissue Lysis; Granulation Of Tissue; Lymphoid Tissue; Tissue Used For Augmentation; Skin And Subcutaneous Tissue Structure; Lipoma Of Skin And Subcutaneous Tissue Of Scalp; Nodule Of Subcutaneous Tissue; Adipose Tissue Retroperitoneal; Soft Tissue Plane,0.9916713237762451,medical
hypertension,History Of Hypertension; Borderline Hypertension; Chronic Hypertension; Severe Pulmonary Hypertension,0.991695761680603,medical
section,Section 3 Heart And Pericardium; Entire Trochanteric Section Of Femur,0.9917008280754089,medical
retroperitoneal,Retroperitoneal Lymphadenopathy; Retroperitoneal Lymph Node Enlargement; Structure Of Retroperitoneal Lymph Node; Retroperitoneal Compartment Structure; Adipose Tissue Retroperitoneal,0.9917201399803162,medical
portal,Portal Venous Tree Organ Part; Portal Vein And Splenic Vein; Electronic Portal Imaging Devices; Portal Vein And Hepatic Vein; Portal Systemic Vascular Shunt Disorder; Portal Venous System Structure,0.9917516708374023,medical
current,Current Procedural Terminology Code; Prior Patient Evaluation For Current Chief Complaint,0.9917566180229187,medical
fusiform,Fusiform Abdominal Aortic Aneurysm,0.991758406162262,medical
abdominal,Limited Abdominal Ultrasound; Set Of Abdominal Proper Lymph Nodes; Abdominal Organs; Therapeutic Abdominal Paracentesis; Abdominal Distension; Abdominal Tenderness Absent; Lower Abdominal Pain; History Of Repair Of Aneurysm Of Abdominal Aorta; Diffuse Abdominal Pain Symptom; Upper Abdominal Pain; Chronic Abdominal Pain; Acute Abdominal Pain Syndrome; Periumbilical Abdominal Pain; Abdominal Aorta And Its Branches Body Structure; Dilatation Of The Abdominal Aorta; Abdominal Ct Scan With Contrast; Abdominal Wall Structure; Structure Of Upper Abdominal Quadrant; Abdominal Imaging; Abdominal Circumference; Fusiform Abdominal Aortic Aneurysm; Intra Abdominal Haemorrhage; Intra Abdominal Abscess; Finding Of Abdominal Drain On Exam; Recent Abdominal Surgery; Metastatic Malignant Neoplasm To The Abdominal Cavity; Mass Of Abdominal Cavity Structure; Musculature Of Abdominal Wall; Abdominal Aortic Calcification; Intractable Abdominal Pain; Abdominal Fluid; Left Sided Abdominal Pain; Entire Lower Abdominal Quadrant Body Structure; Abdominal Computed Tomography Liver; Abdominal Aortic Dissection; Abdominal Distention And Pain; Post Abdominal Surgery; Chest Aorta . Thoracic Abdomen Aorta . Abdominal,0.9917607307434082,medical
mri,Magnetization Prepared Rapid Gradient Echo Mri; Multisection : Finding : Point In Time : Spine . Lumbar : Narrative : Mri; Multisection : Finding : Point In Time : Spine . Thoracic : Narrative : Mri; Multisection : Finding : Point In Time : Spine . Cervical : Narrative : Mri; Magnetic Resonance Imaging Mri Of Spine; Limited Mri; Magnetic Resonance Imaging Mri Of Liver; Transverse Relaxation Time Fluid Attenuated Inversion Recovery Mri; Hyperintensity Of Cerebral White Matter On Mri; Multisection : Finding : Point In Time : Abdomen : Narrative : Mri; Magnetic Resonance Imaging Mri Of Chest,0.9917693138122559,medical
imaging,Medical Imaging Magnetic Resonance Nuclear Magnetic Resonance; Nuclear Medicine Imaging Procedure; Magnetic Resonance Imaging Using Gadolinium Contrast Procedure; 2 Dimensional Grayscale Ultrasound Imaging; Imaging Finding; Renal Ultrasound Imaging; Diffusion Weighted Magnetic Resonance Imaging; Magnetic Resonance Imaging Of Thoracic Spine; Magnetic Resonance Imaging Of Lumbar Spine; Nuclear Magnetic Resonance Imaging Brain; Magnetic Resonance Imaging Of Cervical Spine; Magnetic Resonance Imaging Of Head; Cross Sectional Imaging; Proton Magnetic Resonance Spectroscopic Imaging; Imaging Studies; Magnetic Resonance Imaging Mri Of Spine; Imaging Of Thorax; Magnetic Resonance Imaging With Contrast; T2 Weighted Magnetic Resonance Imaging; Imaging Feature; Medical Imaging Picture Archiving And Communication Systems; Computed Tomography Perfusion Imaging; T2 Observed Weighted Imaging; Magnetic Resonance Imaging Mri Of Liver; Guidance For Percutaneous Biopsy : Find : Pt : Chest Lung : Doc : Imaging Modality; Abdominal Imaging; Magnetic Resonance Imaging Angiography Of Head; Magnetic Resonance Imaging Of Abdomen; Other Imaging Studies; Medical Imaging Three Dimensional; Imaging Study With 3 Dimensional Rendering; Electronic Portal Imaging Devices; Magnetic Resonance Imaging Venography; Contrast Enhanced Magnetic Resonance Imaging; Physiologic Imaging; Medical Imaging Single Photon Emission Computed Tomography; Magnetic Resonance Imaging Of The Brain With And Without Contrast; Magnetic Resonance Imaging Mri Of Chest; Three Dimensional Magnetization Prepared Rapid Gradient Echo Imaging; Diagnostic Imaging; Imaging Of Liver; Magnetic Resonance Imaging Center; Secretin Enhanced Magnetic Resonance Imaging,0.9917794466018677,medical
echocardiography,Echocardiography : Persistent Left Superior Vena Cava; Echocardiography : Left Ventricular Ejection Fraction Calculated,0.9917820692062378,medical
humerus,Pathologic Fracture Of Left Humerus; Bone Structure Of Proximal Humerus; Bone Structure Of Humerus; Structure Of Head Of Humerus; Head Of Left Humerus; Head Of Right Humerus,0.9918200373649597,medical
sb,Dedicated Small Bowel Series Ugi Sb Follow Through,0.9918267130851746,medical
hemorrhagic,Hemorrhagic Pericardial Effusion; Wernicke S Superior Hemorrhagic Polioencephalitis,0.9918317794799805,medical
hiatus,Oesophageal Hiatus Hernia; Sliding Hiatus Hernia,0.9918344020843506,medical
progressive,Rapidly Progressive; Progressive Volume Loss; Progressive Encephalomyelitis With Rigidity,0.9918372631072998,medical
foramen,Hernia Of Cerebellar Tonsil Into Foramen Magnum; Meningioma Of The Foramen Magnum,0.9918407797813416,medical
ras,Ras Renal Artery Stenosis,0.9918472766876221,medical
vasculature,Vasculature Of Pelvis; Vasculature Of Abdomen; Prominent Vasculature; Tumor Vasculature,0.9918612241744995,medical
care,Environment Postoperative Anesthesia Care Unit; Environment Intensive Care Unit; Care Activity; Ambulatory Care Services; Monitored Anesthesia Care Mac For Deep Complex Complicated Or Markedly Invasive Surgical Procedure; United States National Center For Health Care Technology; Goals Of Care; Nursing Care : Nasogastric Tube Removal; Intensive Care Unit Stay,0.9918800592422485,medical
hernias,Paraesophageal Hiatal Hernias; Hernias Hiatal Large,0.9919103384017944,medical
ischemic,Ischemic Change; Ischemic Attack; Ischemic Bowel,0.9919348359107971,medical
ventilation,Assisted Ventilation Therapy; Ventilation Status; Pulmonary Ventilation Perfusion Scans; Minute Ventilation,0.9919694662094116,medical
rate,Flow Rate; Electrocardiogram : Ventricular Rate; Slow Growth Rate; Increased Long Bone Fracture Rate,0.9919820427894592,medical
cl,Cl Cirrhosis Of Liver,0.9919875860214233,medical
branches,Thoracic Aorta And Its Branches Body Structure; Abdominal Aorta And Its Branches Body Structure; Renal Artery And Its Branches Body Structure; Posterior Cerebral Artery And Its Branches Body Structure,0.9919946193695068,medical
neuron,Upper Motor Neuron Disease,0.9920949339866638,medical
inguinal,Inguinal Lymphadenopathy; Adenopathy Inguinal; Lih Left Inguinal Hernia; Ih Inguinal Hernia; Rih Right Inguinal Hernia; Bilateral Inguinal Hernia; Inguinal Region Structure,0.9921239614486694,medical
coagulation,Decreased Coagulation Activity Pe; Blood Coagulation Disorder,0.9921684861183167,medical
note,Note : Find : Pt : Setting : Doc : Physician Attending; Surgical Operation Note : Find : Pt : Setting : Doc : Role; Note Document,0.992168664932251,medical
brain,Tissue Of Frontal Lobe Of Brain; Computerized Axial Tomography Of Brain With Radiopaque Contrast; Space Occupying Lesion Of Brain; Fourth Ventricle Of The Brain; Tissue Of Parietal Lobe Of Brain; Tissue Of Occipital Lobe Of Brain; Electrical Activity Of Brain; Tissue Of Temporal Lobe Of Brain; Nuclear Magnetic Resonance Imaging Brain; Haemorrhage Brain; Traumatic Brain Injury; Surface Of Brain; Computed Tomography Of The Brain Without Contrast; Brain Periventricular Region; Neurodegeneration With Brain Iron Accumulation 2A; Metastatic Malignant Neoplasm To Brain; Whole Brain Radiation Therapy; Infratentorial Brain Structure; Cerebral Infarction Posterior Circulation Brain Stem Infarction; White Matter Of Brain Syndrome; Intraventricular Brain Hemorrhage; Primary Brain Neoplasms; Magnetic Resonance Imaging Of The Brain With And Without Contrast; Base Of The Brain; Brain Fever; Lung Carcinoma Metastatic In The Brain; Neoplasm Of Frontal Lobe Of Brain; Malignant Epithelial Neoplasm Of Brain; Brain Cells; Small Brain; Neoplasm Of Temporal Lobe Of Brain; Biopsy Of Brain; Brain Morphology; Abnormality Of Brain Morphology; Cavity Of Ventricular System Of Brain,0.9921808242797852,medical
iiib,Stage Iiib Testicular Cancer Ajcc V6 And V7; Stage Iiib Lung Large Cell Carcinoma Ajcc V7,0.992184579372406,medical
superior,Superior Vena Cava Structure; Right Superior; Superior Sagittal Sinus Structure; Right Superior Frontal Gyrus; Superior Pole; Superior Pulmonary Sulcus Syndrome; Superior Left; Mass Of Superior Mediastinum; Echocardiography : Persistent Left Superior Vena Cava; Lsvc Persistent Left Superior Vena Cava; Structure Of Superior Portion Of Duodenum; Superior Extremity Of Right Kidney; Superior Margin; Superior Vena Caval; Vascular System Disorders Obstruction Superior Vena Cava; Superior Intercostal Vein; Wernicke S Superior Hemorrhagic Polioencephalitis; Superior Part Of Chest Wall; Superior Mesenteric Artery And Inferior Mesenteric Artery; Superior Extremity Of Left Kidney; Structure Of Superior Pole Of Kidney,0.992184579372406,medical
concentrated,Nasogastric Intubation For Enteral Infusion Of Concentrated Nutritional Substances,0.9921868443489075,medical
thrombophlebitis,Deep Venous Thrombophlebitis,0.9921916723251343,medical
cannula,Inner Cannula Device; Cannula Placement,0.9921930432319641,medical
vein,Structure Of Subclavian Vein; Structure Of Brachiocephalic Vein; Structure Of Hepatic Vein; Structure Of Right Subclavian Vein; Structure Of Splenic Vein; Vein Right; Xxx Vein . Left; Femoral Vein Structure; Great Saphenous Vein Structure; Structure Of Subsartorial Vein; Structure Of Popliteal Vein; Dvt Deep Vein Thrombosis; Lower Extremity Femoral Vein Popliteal Vein; Structure Of Axillary Vein; Structure Of Azygous Vein; Iliac Vein Structure; Structure Of Vein Of The Knee; Portal Vein And Splenic Vein; Structure Of Peroneal Vein; Structure Of Right Peroneal Vein; Femoral Vein Deep Venous Thrombosis; Cistern Of The Great Cerebral Vein; Structure Of Vein Of Pulmonary Circulation; Portal Vein And Hepatic Vein; Structure Of Mesenteric Vein; Indwelling Catheter Picc Line In Right Basilic Vein; Structure Of Left Peroneal Vein; Pulmonary Artery And Pulmonary Vein; Deep Venous Thrombosis Of The Popliteal Vein; Structure Of Renal Vein; Structure Of Internal Thoracic Vein; Thrombosis Of Vein Of Upper Limb; Central Venous Line In The Right Internal Jugular Vein; Disorder Of Vein Obstruction; Superior Intercostal Vein; Structure Of Antecubital Vein; Pulmonary Vein Isolation; Superficial Vein Thrombosis; Hepatic Vein Thrombosis,0.992228627204895,medical
etiology,Etiology Aspects; Disease Disorder Etiology; Pancreatic Etiology; Etiology Unknowns; Cancer Etiology,0.992238461971283,medical
vertebral,Structure Of Cervical Vertebral Column; Structure Of Lumbar Vertebral Column; Structure Of Vertebral Column; Structure Of Thoracic Vertebral Column; Sclerotic Vertebral Endplates; Structure Of Vertebral Artery; Structure Of Right Vertebral Artery; Metastatic Malignant Neoplasm To Vertebral Column; Lumbosacral Region Of Vertebral Column; Joint Of Vertebral Articular Process; Thoracolumbar Vertebral Column; Vertebral Body Abnormalities; Vertebral Endplate Irregularities; Vertebral Body Haemangioma; Arterial Occlusion Vertebral Artery Right; Structure Of Bone Marrow Of Vertebral Body; Vertebral Artery Calcification,0.9922579526901245,medical
thrombin,Injection Of Thrombin,0.9922673106193542,medical
nephrectomy,Nephrectomy Of Left Kidney Treatment; Nephrectomy Of Right Kidney Treatment,0.9922908544540405,medical
line,Assessment Of Jugular Central Venous Line; Central Line Placement; Peripherally Inserted Central Catheter Line Insertion; Subclavian Central Venous Line; Line Change; Indwelling Catheter Picc Line In Right Basilic Vein; Underground Railway Line; Indwelling Catheter Picc Line Removal; Line 3; Central Venous Line In The Right Internal Jugular Vein; Line Insertion Site,0.9923000931739807,medical
route,Intraparenchymal Route Of Administration; Extraluminal Route Of Drug Administration; Perilesional Route Of Administration; Intravenous Bolus Route Of Administration; Intracanalicular Route Of Administration; Intradural Route Of Administration,0.9923005700111389,medical
emphysema,Mediastinal Emphysema; Chronic Bullous Emphysema; Neck Subcutaneous Emphysema; History Of Emphysema; Pulmonary Emphysema; Chronic Emphysema; Chest Subcutaneous Emphysema; Alveolar Emphysema Of Lung; Pulmonary Interstitial Emphysema,0.992306113243103,medical
retention,Urinary Retention Ctcae; Maxillary Sinus Retention Cyst,0.9923127889633179,medical
tree,Venous Tree Organ Part; Trunk Of Systemic Arterial Tree; Arterial Tree Organ Part; Portal Venous Tree Organ Part; Trunk Of Renal Arterial Tree; Bronchopulmonary Segment Of Bronchial Tree; Branch Of Left Bronchial Arterial Tree; Regional Segment Of Venous Tree,0.9923300743103027,medical
myocardial,St Segment Elevation Myocardial Infarction; Mi Myocardial Infarction; Myocardial Infarctions Diaphragmatic; Family History Of Myocardial Infarction; Acute St Elevation Myocardial Infarction By Ekg Finding,0.9923589825630188,medical
metastatic,Metastatic Malignancy; Malignant Melanoma Metastatic; Metastatic Lesion; Metastatic Malignant Neoplasm To Liver; Lymphangitic Metastatic Disease; Metastatic Malignant Neoplasm To Bone; Metastatic Non Small Cell Lung Cancer; Metastatic Mass; Metastatic Lung Carcinoma; Metastatic Malignant Neoplasm To Vertebral Column; Metastatic Malignant Neoplasm To Lung; Metastatic Malignant Neoplasm To The Adrenal Gland; Metastatic Malignant Neoplasm To Brain; Metastatic Malignant Neoplasm To Pancreas; Metastatic Malignant Neoplasm To The Retroperitoneum; Metastatic Small Cell Neuroendocrine Carcinoma; Metastatic Malignant Neoplasm To The Abdominal Cavity; Metastatic Non Small Cell Carcinoma; Lung Carcinoma Metastatic In The Brain; Metastatic Squamous Cell Carcinoma; Metastatic Malignant Neoplasm In The Spinal Cord; Metastatic Malignant Neoplasm To Kidney; Metastatic Malignant Neoplasm In The Neck; Cancer Metastatic Thyroid,0.9923638105392456,medical
