Term,TF-IDF Score
confusionams,0.2217260744516263
midright,0.22171718108769758
saturday,0.2216751464965424
satu,0.2216751464965424
welevated,0.2216724574501184
nearopacification,0.2216530006463635
pao,0.2216530006463635
mailgnant,0.22161768562194675
unfolfed,0.22151913555797914
pyloris,0.22146016450792347
exacerbating,0.22145278163125873
extubations,0.22136237306956627
connect,0.22133584042188792
serevr,0.22133293346780225
midhigh,0.2212237380392338
changerestaging,0.22115375390421996
swi,0.22103289655410382
file,0.22102680353655427
topnormal,0.2210168441413069
bronchoscopymedications,0.22101380017087047
arteriesazygos,0.22101380017087047
timecourse,0.22100677984140454
airpocket,0.22089524272314934
posttracheostomy,0.22080161239996254
arouse,0.22080161239996254
pneumothoraxthe,0.22068368773221583
accompaning,0.22066818001842703
consolidationinfectionaspiration,0.22065983720945828
consolidationinfection,0.22065983720945828
cancellation,0.22064610331234166
dvtpe,0.2205106585873476
tex,0.22044096630776985
leftright,0.22043773610677997
dealing,0.22043669840144123
pleurovac,0.22043669840144123
disdtal,0.22040271800021832
fourhour,0.22037878329696492
improvedis,0.22036613567030144
dish,0.22035045555928529
amylase,0.22021264483745787
retzius,0.22017318179779205
abdomenlower,0.22017184439428772
prematurely,0.22016322000975
intent,0.22015785940813964
promptly,0.2201527091682832
surgcial,0.22012042848108462
tacypnea,0.22007387015809332
ardspneumonia,0.22004637337350974
excarbation,0.21990818968117812
thorascopy,0.21989029231727236
osteospinal,0.21987497893470717
chestwall,0.21983212490123036
break,0.2198234467059434
superstiff,0.21982205587035125
pleuridesis,0.2197526878979752
pleuralpericardial,0.2197526878979752
everywhere,0.21974073714968786
interruptions,0.21968809458536886
findingstechnique,0.21968003523780374
lungpleura,0.21965175731149905
cyberins,0.21965175731149905
frac,0.2195782711430574
gie,0.2195782711430574
noncaseating,0.21954114724938106
holder,0.21952715408678738
aspirationinfection,0.21952018440458712
unequivocal,0.21924186964309478
precaut,0.21924186964309478
irregualr,0.21923983586836593
chole,0.2191953015539783
carotcereb,0.21918289892708087
hit,0.21915636718475567
acromiocalvicular,0.21912878701398578
ligamental,0.21912878701398578
cardioesophageal,0.2190596176696269
spututm,0.21903835127347282
hypercapnea,0.21901330122207588
pneumoniapneumothorax,0.21900763511836482
fiberglass,0.21897510369009754
sobcough,0.21894515384321062
statuspe,0.2188624099409087
rough,0.21884872320372933
perpendicular,0.21884668944822352
welldemarcated,0.21882902578657112
wasnt,0.21873765841565457
abrasion,0.21873765841565457
angled,0.21873287083027734
vacated,0.21871764719437595
wont,0.21871065239967172
nmoe,0.21865308837164246
replugging,0.21864005972912992
ystenting,0.21864005972912992
abovestated,0.21859298547125733
excepting,0.2185818053466082
elaborated,0.21857379940115754
squam,0.2184871196151166
squamca,0.2184871196151166
superinfectionpneumonia,0.21846722269467325
nonlaser,0.2183592071307564
serosal,0.21828113674379862
aggregate,0.2182072750293672
actinomycosis,0.21814876978226216
destroys,0.21805943895042296
mismarked,0.21803991424323696
persisted,0.21801633205004406
provider,0.21799398872558384
mrsg,0.21792719437457123
duralleptomeningeal,0.21791463060414779
peinfiltrate,0.21789926408050578
sobro,0.21789926408050578
costosternal,0.2178319457756445
pemistroke,0.21777817094397622
dehiscencewound,0.217765438583241
irrigation,0.2176561489256047
elsions,0.21748123545555081
postcholecystectomy,0.21742698257643156
gascontaining,0.21741526377299497
excisionw,0.21741000841546906
stagingmapping,0.2172551807819784
ppreviously,0.21723529184753457
locectomy,0.21723529184753457
cbg,0.21721688033656866
supraacetabular,0.21720539378510534
cong,0.21713774482313025
ruqrlq,0.2170654271086607
myelomalacia,0.21700927019620886
adenocarinoma,0.2168685156672422
gasless,0.2168685156672422
subsegment,0.21685835937795428
overlaod,0.21680639250133943
organization,0.21667377290206602
string,0.21665503479648401
discosteophyte,0.21664851399507068
lobectomty,0.2166403419615343
clarified,0.2165584273058365
chewing,0.2165178451362622
postmediastinoscopy,0.21651089235642182
horners,0.21651089235642182
remainssq,0.2164472383467144
pneumothoraxp,0.21636793934269183
ostoperative,0.21636793934269183
edmea,0.21621403271358852
lossinfiltrateeffusion,0.21619552909272505
consolidationdue,0.21617938482478066
funtionally,0.2161157354144694
atelectasisairspace,0.2160871115204045
gut,0.21608615329237152
capleural,0.21607865774666685
lgm,0.21606240806814603
addmitted,0.2160049217083762
cytologist,0.21596768364784086
overpenetration,0.2159389068384305
pelural,0.21587808610610223
onplease,0.21587699968171034
leftlower,0.2158716066552726
fevercoug,0.21583663613862722
extubationquestions,0.21583663613862722
pointed,0.21564560458277096
mastication,0.2155975178250085
breaks,0.21556888596527568
wiring,0.21556888596527568
atelectasisand,0.21555345487576394
radiogaph,0.21551910565123242
percutaneus,0.21551910565123242
aratery,0.2155119988765532
temponard,0.21544991347014145
microwire,0.2153980027022446
pneumocystis,0.2153685096100521
inspite,0.2152969045950349
neuroendicrine,0.2152960365484307
satisfacotry,0.21529009607565297
metslesions,0.21526744273735757
dbh,0.21523149707634948
ribsright,0.21522673661017738
titanium,0.21522133537158
hemidiaphragmare,0.2152030422757112
esophagous,0.2152024733892381
abormality,0.21511919164272597
bialteral,0.21502183746548822
massincreased,0.21502158968209686
dysnea,0.21500312595590876
rmlrulobectomy,0.2148603664046446
wresidual,0.2148603664046446
subcostal,0.21484811677677917
trachealcarinal,0.21481986346025314
segentectomy,0.2147450005837711
loading,0.21467113357059012
constipatated,0.21467113357059012
guidwire,0.21464861850534764
embarrassment,0.2146430647733319
pediatric,0.21463046902838576
subtracted,0.21460855889445102
requ,0.2146070281677126
ratios,0.2145648343779296
edemea,0.21455134953350316
icdpacemaker,0.2145028371766073
kink,0.21445880826875852
hypotn,0.21441642170814365
atlectesis,0.21434764224958003
pneunonia,0.21434764224958003
nect,0.21434037622115132
endolumenal,0.214240606787232
esophagealmediastinal,0.21410154179350963
etiologymass,0.21402693253887822
rx,0.21397420925399244
worrying,0.2139165377371814
multicameral,0.21390513066139402
failur,0.21386402007406924
gramnegative,0.21385427374705418
downplease,0.21384775365201353
dmets,0.21375256385360708
gadolidium,0.21371110316606082
micrope,0.21366500314847775
fcc,0.2135785169726009
wl,0.2135313396205937
amber,0.21352543755736342
wat,0.213492645402935
edemamultilobar,0.21348748447398685
pulsation,0.21338774378286907
curently,0.21329272597437485
seemed,0.21329269798795028
positon,0.21319185730086754
providers,0.21314403410311406
bsm,0.21311261702794312
hivrelated,0.21307819771490605
fluffy,0.2130386135047324
leftdominant,0.2130386135047324
rightt,0.21299236021275114
pnainfiltrate,0.21299236021275114
pleures,0.21285747979037623
opposite,0.21284310670392076
noncontrastenhanced,0.21277350466505207
catherter,0.2127176923010039
lllrllrul,0.2127176923010039
perfed,0.21268836378930295
plethoric,0.21257504468737567
massfullness,0.21257504468737567
fh,0.21257504468737567
acromio,0.21257504468737567
diminution,0.21257504468737567
asssess,0.21255662763348382
lseions,0.21247657176856563
articulation,0.21246436722227136
pickets,0.2124010088740741
gone,0.21236141729474622
teres,0.21230351531803365
fitler,0.2122566732274222
effusionright,0.21223810185737502
chste,0.2122323521255567
evacution,0.2121599250821314
ischemiainfarction,0.2121352775548428
facilitate,0.21208751979139023
intubatin,0.21208149592288594
axonal,0.2119810000911761
leans,0.21197082205279494
sleep,0.21197082205279494
distubances,0.21197082205279494
apnea,0.21197082205279494
impateince,0.21197082205279494
evsl,0.2119598223645808
hydostenosisasses,0.2119598223645808
ankylosis,0.21181325151795902
inadvertently,0.2117862419890531
bronchintubation,0.21178614567435997
lymphatics,0.211753177576773
redestributed,0.2117358205486162
interlesional,0.21170942482534674
lobectimy,0.21165410336349424
overhead,0.21158605877830344
pemass,0.21151400415367663
infiltra,0.21146948436347704
mediastinar,0.2113662859101798
satiety,0.21129282291036325
concentrated,0.21116852362261906
mediasinoscopy,0.21109448583111778
paratraceal,0.21109448583111778
compensation,0.21107011014358779
cardiomedistinal,0.21098959113029792
silhoutette,0.21098959113029792
downwards,0.21085296410715768
anteral,0.2108457971279509
endpoint,0.2108457971279509
theexact,0.2108457971279509
mjge,0.21084212553189904
lobehilar,0.2108170693084029
brochial,0.21075941516131086
unchagned,0.21069558629393853
copiled,0.21069558629393853
intrathoracically,0.21068115915914093
necrosiscavitation,0.21061470412960892
massmidline,0.21061037186424433
poosbile,0.21061037186424433
chains,0.21042827738792913
cahypoxia,0.21032729450716953
acth,0.21029076197610497
sgc,0.2102212953412546
leni,0.21015589106892324
lamellated,0.21012710203590496
stenoscopy,0.21010785307894642
paf,0.21008898698666473
reaccumulate,0.21008665121135506
sixtyfive,0.21005376887195337
erina,0.2100522103927579
ascitis,0.2100121399391997
preceded,0.20995711357951438
providing,0.2099239675572899
emphysemabullous,0.2099158097086376
opacitymass,0.20991113449703008
eett,0.20991113449703008
selfextubated,0.20991113449703008
throacotomy,0.20990362909786614
cytometry,0.20984244536968955
hydroneumothorax,0.20983401065225613
distorted,0.20983290209557354
priorsp,0.20975675261272514
ijcentral,0.20975339866396564
pars,0.20971077536054766
penumonectomy,0.20965595058337722
ordinary,0.20964629458078024
opacitypleural,0.2096225844892935
buncr,0.20960460501149836
cop,0.20959633492870194
postisioning,0.20955363149338133
sagital,0.2095431586430061
overloadpulmonary,0.20950350910731244
error,0.2094890479621651
endovas,0.20948169706892675
edemachf,0.2094799874846874
opfirst,0.2093105991990253
residu,0.20930936621175375
trabecular,0.20928149392092343
uncommon,0.20926788423758058
effusi,0.20920664999165967
drainageintro,0.20908096092097728
tranhep,0.20908096092097728
fallintubatedleft,0.2090799298983512
ambisome,0.20905327961300404
effusionvolume,0.20904730950038483
comfirm,0.20904730950038483
masseffusion,0.20895755937056168
rightwe,0.20895755937056168
effusionmass,0.20895755937056168
wp,0.2089226670593767
yielding,0.20891626711330594
stippled,0.2088678502977352
popliteals,0.20886320388538476
polycystic,0.20886247323163026
raymandira,0.2088409570948189
infectionabces,0.20876666346750372
lami,0.20876666346750372
patter,0.20874533444800977
tested,0.20873979819068075
orpreviously,0.20873503443997743
fixated,0.20870931864870784
divisum,0.20854657238288238
petechial,0.2085193340330901
pleumothorax,0.2085021316036869
overlyiny,0.20837103618939626
hemorrhag,0.2083249565946256
priro,0.20827635562316918
apicial,0.20827635562316918
limitedclip,0.20827582337954847
transcutaneous,0.2082528730269997
dis,0.2082319688387738
rrana,0.20821330292706033
amputation,0.20819791830827927
ossific,0.2079790084891125
exlpa,0.2079439284272524
phoned,0.20793247965973088
nares,0.2079229030562541
threelead,0.20789048573304908
resectionchest,0.20788341662483245
reccomended,0.20772881131097026
costoprenic,0.2076890603804249
phenomena,0.2076315763691041
wwith,0.20762755001480782
worsenin,0.2075814833604208
overly,0.20752523834725067
ligula,0.20747525102883327
stidy,0.20745060130450546
findnigs,0.20745060130450546
upsized,0.20744288181784304
midde,0.20740046495639755
thread,0.2073186502011077
stepladder,0.207285452494327
wth,0.2072233013515312
reticunodular,0.20722268585396217
lateralmost,0.20722268585396217
swellingeval,0.2071955424803554
velamentous,0.2071415922837263
midtoproximal,0.20711494328169697
rarv,0.2071001373446195
infiltratepreop,0.20702918556103234
adjust,0.20702294573191365
opacificaton,0.20701264247375234
requirments,0.20690867468104893
anticubital,0.20688955583294952
boar,0.20688233390114583
overloadearly,0.20685817480914692
superimposition,0.20682273117871405
altho,0.20677905040435712
posterobasilar,0.20667024566403358
projectign,0.20665811590377517
beyong,0.20665811590377517
feverneutropenia,0.20660462295971016
developingevolving,0.206598563327228
meningitic,0.206583572619364
gag,0.206583572619364
cerebrospinal,0.20652468765461174
fluiddebrismucous,0.20648187959294706
developments,0.20642404728246339
gfr,0.20639717692930046
constraints,0.20632658760831027
pipe,0.2062602940223017
premr,0.2062602940223017
wmets,0.20625921223843413
ccs,0.20620259544905412
marginating,0.206154189611358
brachium,0.2061336302997823
pontis,0.2061336302997823
suddent,0.2061064074959807
confluency,0.20610589839820637
rsbi,0.20610143006579607
tubesline,0.2060876157613007
tachypnicdyspneic,0.20606621362426694
pp,0.2058476661009872
idenified,0.20583811759838444
decidedly,0.20579757371934498
acinetobacter,0.20579757371934498
perirectal,0.20575313330648323
nonobstetric,0.2057253319803711
neoplastm,0.20564028810888693
posterolaterally,0.2055895843861753
distresslow,0.2055441765258736
perihilarlocation,0.20549266792534698
unsucsesfull,0.2054746008372034
unsucsesf,0.2054746008372034
requiremen,0.2053688270065522
atelect,0.20531445319763064
hu,0.20526894259346865
wrebound,0.2052452386403427
exquisite,0.2052452386403427
axiallyacquired,0.20522172673926325
steady,0.20518990813912516
mesencephalic,0.20518757338423646
bulkiness,0.20513002521887647
reduct,0.2050507087039043
infrarenally,0.2049735143186817
ajustment,0.20495807268198715
processnew,0.20495807268198715
axes,0.2049528858831028
endometrium,0.20493767424504972
ovarian,0.20493767424504972
endovaginal,0.20493767424504972
adnexae,0.20493767424504972
luteum,0.20493767424504972
resoulution,0.20483285574870733
messenertic,0.2047840292816827
persisten,0.2047813797071798
pelvises,0.20472042371824886
pneumoniaatelecatsis,0.20466362550661496
pnaatelectasis,0.20466362550661496
foreshortening,0.20465683539171295
thoracenthesis,0.20464846668650596
tubelocation,0.20458307267367942
shooting,0.2045054362629705
respit,0.20443300891091748
inmale,0.2044182137083942
lubectomy,0.20426816109714768
intimately,0.2041751089718892
specified,0.204114142823996
abnoramlity,0.2041082389772746
honeythick,0.20402606553048705
resuccitation,0.20385208372152838
tachepnea,0.20367691794670154
artefact,0.20363009568875087
sqaumous,0.20356505141309314
twelve,0.20355156599297727
configured,0.20349118703679508
kindly,0.2034026971966412
calyceal,0.20333268468992133
jrke,0.20329842026345216
solidsthin,0.20326219571187437
abilty,0.20326219571187437
de,0.20324074792033867
interrogation,0.20316932373572244
bullet,0.20315346519210553
lobectomymln,0.2031032394064607
bronchusprobable,0.2030380288483145
fracturedestruction,0.20298757475696366
octreotide,0.20289416247676834
efficacy,0.20287540153503814
outsp,0.20287540153503814
dise,0.20287018017286174
onto,0.20282558166543008
inconsistent,0.20278073471061125
swalling,0.20278073471061125
abilityaspiration,0.20278073471061125
infiltratesconsolidations,0.20272617475274957
concering,0.20270291277951355
midlined,0.2025234209145207
myocardialpericardial,0.20251030630063688
hemiazygos,0.20249320632819232
femfem,0.2024758840646377
represens,0.2024298927371597
abutment,0.20239347251888867
esohpagus,0.20230239178943277
lint,0.20227362492590767
hypoechogenicity,0.20216158866170006
echoes,0.20216158866170006
respr,0.20214975028848647
